exp,id,contrast
0,26113927880199200565234761728,-0.010000000000000009
0,26475955286121301473729970176,0.044499999999999984
0,26501350863347397968869195776,-0.04899999999999993
0,26501887110197598715302117376,-0.137
0,26511678199230000005572984832,0.04499999999999993
0,26566004181895600950009135104,-0.13549999999999995
0,26663488038463600871228833792,-0.19100000000000006
0,26751014442242299050753785856,-0.028000000000000025
0,26787671151060901606465732608,0.005499999999999949
0,26819801922433201464978440192,-0.014999999999999958
0,26821940765077698442782834688,-0.010999999999999899
0,26831503754014999019547262976,0.1140000000000001
0,26834162439720600537661440000,0.16849999999999998
0,26841032319297301970344214528,0.02399999999999991
0,26854805599029998558277271552,0.0044999999999999485
0,26865941014467398806492151808,0.3294999999999999
0,26875725892454698912267108352,-0.10849999999999993
0,26916938880343301594617479168,-0.04349999999999998
0,26923864793043600841881157632,-0.10749999999999993
0,26944389699983701551544795136,-0.07400000000000007
0,26957199044609602011661336576,-0.052999999999999936
0,26957261267309799916737396736,-0.15249999999999986
0,26958869415798701356331565056,0.030999999999999917
0,26970743127844298500136239104,-0.01749999999999996
0,27007665018291902139638743040,-0.05750000000000011
0,27051074269551897951218958336,-0.009999999999999898
0,27063474310059001091054370816,0.024499999999999966
0,27117817796331298113391165440,-0.10450000000000004
0,27126525049966599851988746240,-0.0824999999999998
0,27136047543675501401396477952,0.09649999999999992
0,27143804243674698678234251264,0.14449999999999996
0,27143906674701600096285360128,-0.049000000000000155
0,27144843594957899454182588416,-0.08400000000000007
0,27146276685877900673145634816,-0.3800000000000001
0,27155118701157800315694612480,0.0
0,27161787260123600911897460736,-0.22199999999999998
0,27177688633296401156341235712,-0.03049999999999997
0,27183505656842199537238933504,-0.021499999999999964
0,27187083168935898739430653952,0.5900000000000001
0,27191478249113201408974258176,-0.1605000000000001
0,27230794737124298876820389888,-0.0045000000000001705
0,27273715564844399337593110528,0.07699999999999996
0,27279284415189799731866894336,-0.009999999999999898
0,27282162943689500252979593216,0.0615
0,27287233128429601461159067648,0.16000000000000003
0,27306015921498600605168435200,-0.017000000000000015
0,27320910471160500814497185792,-0.18399999999999994
0,27335850354607998264196202496,-0.013499999999999956
0,27350713958336398107793686528,-0.09100000000000008
0,27355415798764798596916183040,0.09250000000000003
0,27369868183758299887841574912,0.17100000000000004
0,27381320345345000876135153664,0.04400000000000004
0,27387530559019400228669227008,-0.0129999999999999
0,27404652104631499703583768576,0.04249999999999998
0,27421950785719698106301284352,-0.2535000000000003
0,27429222454408300528333225984,0.20599999999999996
0,27438527733092302104878383104,0.23350000000000004
0,27449760360904098431966904320,-0.04399999999999982
0,27469026706412599088437526528,-0.009500000000000064
0,27479702827043701176510971904,-0.13649999999999984
0,27481678539080401560075763712,0.37150000000000005
0,27482566193851898581212987392,0.007000000000000006
0,27497002308280701525401010176,0.08799999999999997
0,27501412217703401346585067520,0.05149999999999999
0,27503703362691802009450840064,-0.010000000000000009
0,27518325231410602103676076032,0.0004999999999999449
0,27519571107968500847087714304,0.03600000000000003
0,27524728845817101505150320640,-0.12100000000000011
0,27530450138461199990511370240,-0.18550000000000022
0,27533706077622001536161808384,-0.05349999999999988
0,27537170155238500498690539520,0.09899999999999998
0,27556671135765602153000861696,0.10850000000000004
0,27578242769362199298271346688,-0.20099999999999996
